web-scraper-order,web-scraper-start-url,match,match-href,Bookmakers,Home Odds,Draw Odds,Away Odds,Payout,results,date,time
"1574804667-10015","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2016-2017/results/#/page/8/","Wilstermann - Guabira","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2016-2017/wilstermann-guabira-Iia6s0dS/","Marathonbet","1.25","6.30","12.00","96.0%","Final result 1:1 (1:1, 0:0)","29 Sep  2016","22:00"
"1574805368-12447","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2016-2017/results/#/page/3/","Nacional Potosi - Blooming","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2016-2017/nacional-potosi-blooming-bqbhl9BM/","Unibet","1.38","4.75","6.50","91.8%","Final result 0:0 (0:0, 0:0)","30 Jul  2017","19:00"
"1574804664-10005","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2016-2017/results/#/page/8/","Blooming - San Jose","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2016-2017/blooming-san-jose-v102rtsM/","Marathonbet","1.50","4.50","6.50","95.9%","Final result 3:0 (3:0, 0:0)","29 Sep  2016","00:30"
"1574804566-9665","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2016-2017/results/#/page/8/","Guabira - Nacional Potosi","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2016-2017/guabira-nacional-potosi-fcKW3g86/","Marathonbet","1.65","3.98","5.40","95.9%","Final result 2:1 (1:0, 1:1)","20 Aug  2016","19:30"
"1574804946-10851","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2016-2017/results/#/page/6/","Real Potosi - Wilstermann","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2016-2017/real-potosi-wilstermann-nqZ7ZaGs/","William Hill","1.67","3.75","4.33","91.2%","Final result 4:0 (2:0, 2:0)","18 Dec  2016","20:00"
"1574805457-12854","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2016-2017/results/#/page/2/","Nacional Potosi - Oriente Petrolero","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2016-2017/nacional-potosi-oriente-petrolero-EHkL8zg6/","1xBet","1.58","4.66","5.25","96.3%","Final result 0:0 (0:0, 0:0)","10 Sep  2017","21:15"
"1574805602-13498","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2016-2017/results/","Sport Boys - Guabira","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2016-2017/sport-boys-guabira-AJiNoV7E/","null","null","null","null","null","Final result 1:1 (1:0, 0:1)","05 Nov  2017","19:00"
"1574805166-11636","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2016-2017/results/#/page/4/","Bolivar - San Jose","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2016-2017/bolivar-san-jose-be8SorA5/","Coolbet","1.25","5.50","8.50","91.0%","Final result 3:1 (1:1, 2:0)","23 Apr  2017","20:00"
"1574805175-11677","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2016-2017/results/#/page/4/","Real Potosi - U. Sucre","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2016-2017/real-potosi-universitario-de-sucre-KQ234mM1/","null","null","null","null","null","Final result 1:0 (0:0, 1:0)","29 Apr  2017","19:00"
"1574805370-12453","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2016-2017/results/#/page/3/","Guabira - Bolivar","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2016-2017/guabira-bolivar-KhalkkdG/","bet365","2.80","3.25","2.38","92.2%","Final result 3:0 (0:0, 3:0)","30 Jul  2017","19:00"
"1574804999-11046","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2016-2017/results/#/page/6/","The Strongest - Nacional Potosi","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2016-2017/the-strongest-nacional-potosi-fsIXKiE6/","Pinnacle","1.63","4.37","5.01","96.0%","Final result 3:2 (3:0, 0:2)","12 Feb  2017","16:00"
"1574805523-13171","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2016-2017/results/#/page/2/","Blooming - Petrolero de Yacuiba","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2016-2017/blooming-petrolero-de-yacuiba-MHezIamH/","Pinnacle","1.63","3.81","6.16","96.3%","Final result 1:0 (0:0, 1:0)","14 Oct  2017","23:00"
"1574805507-13072","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2016-2017/results/#/page/2/","Bolivar - Nacional Potosi","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2016-2017/bolivar-nacional-potosi-QVaFMNYo/","1xBet","1.27","6.50","10.50","96.5%","Final result 3:1 (2:0, 1:1)","28 Sep  2017","00:00"
"1574805135-11500","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2016-2017/results/#/page/5/","Nacional Potosi - Oriente Petrolero","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2016-2017/nacional-potosi-oriente-petrolero-KjUkYOu6/","bet-at-home","1.41","4.15","5.58","88.5%","Final result 3:1 (2:0, 1:1)","09 Apr  2017","23:30"
"1574804559-9632","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2016-2017/results/#/page/8/","Nacional Potosi - San Jose","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2016-2017/nacional-potosi-san-jose-YsWN5Fwf/","bet-at-home","1.93","3.36","3.19","88.6%","Final result 3:2 (2:2, 1:0)","14 Aug  2016","21:15"
"1574805656-13754","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2016-2017/results/","U. Sucre - San Jose","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2016-2017/universitario-de-sucre-san-jose-dA6vBoyQ/","Marathonbet","2.17","3.82","3.14","96.1%","Final result 0:0 (0:0, 0:0)","26 Nov  2017","21:15"
"1574805714-14011","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2016-2017/results/","Oriente Petrolero - Sport Boys","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2016-2017/oriente-petrolero-sport-boys-6NSYGD3G/","bwin","1.87","3.25","3.70","89.9%","Final result 2:3 (1:1, 1:2)","15 Dec  2017","00:30"
"1574805582-13414","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2016-2017/results/#/page/2/","Guabira - Wilstermann","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2016-2017/guabira-wilstermann-EX7KR9Gr/","bwin","2.35","3.30","2.60","89.8%","Final result 0:1 (0:0, 0:1)","29 Oct  2017","19:00"
"1574804838-10515","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2016-2017/results/#/page/7/","San Jose - Real Potosi","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2016-2017/san-jose-real-potosi-GQBS5Uep/","William Hill","2.05","3.50","3.10","91.2%","Final result 1:0 (0:0, 1:0)","27 Nov  2016","19:00"
"1574805466-12886","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2016-2017/results/#/page/2/","Bolivar - Oriente Petrolero","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2016-2017/bolivar-oriente-petrolero-4QEkUmKj/","Coolbet","1.26","5.25","8.50","90.8%","Final result 1:1 (1:0, 0:1)","14 Sep  2017","00:00"
"1574805243-11940","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2016-2017/results/#/page/4/","Petrolero de Yacuiba - U. Sucre","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2016-2017/petrolero-de-yacuiba-universitario-de-sucre-4fQBEXq9/","William Hill","1.70","3.50","4.40","90.8%","Final result 2:2 (1:0, 1:2)","21 May  2017","23:30"
"1574805540-13239","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2016-2017/results/#/page/2/","Guabira - U. Sucre","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2016-2017/guabira-universitario-de-sucre-naTdZ0Ii/","null","null","null","null","null","Final result 2:1 (1:0, 1:1)","18 Oct  2017","19:00"
"1574805504-13067","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2016-2017/results/#/page/2/","Real Potosi - The Strongest","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2016-2017/real-potosi-the-strongest-nu1BN3Ju/","Pinnacle","3.07","3.65","2.27","96.1%","Final result 1:2 (0:1, 1:1)","28 Sep  2017","00:00"
"1574805296-12134","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2016-2017/results/#/page/4/","Oriente Petrolero - San Jose","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2016-2017/oriente-petrolero-san-jose-2mZrjc1i/","1xBet","1.60","3.94","6.25","96.3%","Final result 4:1 (2:0, 2:1)","15 Jun  2017","00:30"
"1574804760-10289","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2016-2017/results/#/page/7/","Oriente Petrolero - San Jose","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2016-2017/oriente-petrolero-san-jose-b91VbMr0/","1xBet","1.42","5.50","6.65","96.5%","Final result 3:1 (2:1, 1:0)","30 Oct  2016","23:30"
"1574804878-10640","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2016-2017/results/#/page/6/","Guabira - Oriente Petrolero","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2016-2017/guabira-oriente-petrolero-fyevc0DC/","bwin","3.60","3.25","1.91","90.2%","Final result 1:2 (1:1, 0:1)","04 Dec  2016","19:00"
"1574805701-13961","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2016-2017/results/","The Strongest - Real Potosi","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2016-2017/the-strongest-real-potosi-Wj39EKsI/","Marathonbet","1.20","7.00","11.50","94.1%","Final result 6:0 (2:0, 4:0)","10 Dec  2017","19:00"
"1574805110-11382","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2016-2017/results/#/page/5/","Bolivar - Nacional Potosi","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2016-2017/bolivar-nacional-potosi-r5JBK5B6/","18bet","1.25","5.65","7.10","89.5%","Final result 3:1 (0:0, 3:1)","01 Apr  2017","20:00"
"1574804667-10018","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2016-2017/results/#/page/8/","Wilstermann - Guabira","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2016-2017/wilstermann-guabira-Iia6s0dS/","William Hill","1.22","5.50","11.00","91.5%","Final result 1:1 (1:1, 0:0)","29 Sep  2016","22:00"
"1574805725-14053","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2016-2017/results/","Nacional Potosi - San Jose","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2016-2017/nacional-potosi-san-jose-bcPQIZY3/","Pinnacle","1.96","3.86","3.70","96.2%","Final result 3:1 (1:0, 2:1)","17 Dec  2017","19:00"
"1574805436-12773","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2016-2017/results/#/page/3/","Wilstermann - San Jose","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2016-2017/wilstermann-san-jose-ptYIZ9dT/","William Hill","1.60","3.60","4.60","89.3%","Final result 1:0 (0:0, 1:0)","27 Aug  2017","21:15"
"1574805514-13122","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2016-2017/results/#/page/2/","U. Sucre - Petrolero de Yacuiba","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2016-2017/universitario-de-sucre-petrolero-de-yacuiba-Klm7IBMU/","null","null","null","null","null","Final result 0:0 (0:0, 0:0)","28 Sep  2017","22:15"
"1574805201-11775","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2016-2017/results/#/page/4/","Blooming - Guabira","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2016-2017/blooming-guabira-z19rvi8d/","1xBet","1.73","4.34","4.36","96.4%","Final result 3:2 (2:1, 1:1)","07 May  2017","23:30"
"1574804728-10184","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2016-2017/results/#/page/7/","Guabira - U. Sucre","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2016-2017/guabira-universitario-de-sucre-fikJ9IuL/","Pinnacle","2.06","3.49","3.73","96.1%","Final result 3:0 (1:0, 2:0)","23 Oct  2016","19:00"
"1574804764-10314","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2016-2017/results/#/page/7/","U. Sucre - The Strongest","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2016-2017/universitario-de-sucre-the-strongest-lzfZO92M/","Pinnacle","2.76","3.52","2.54","96.1%","Final result 1:1 (0:1, 1:0)","02 Nov  2016","19:00"
"1574805095-11346","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2016-2017/results/#/page/5/","Oriente Petrolero - Guabira","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2016-2017/oriente-petrolero-guabira-vDMfOmCs/","Unibet","1.80","3.70","4.00","93.0%","Final result 3:1 (1:0, 2:1)","18 Mar  2017","00:30"
"1574805475-12932","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2016-2017/results/#/page/2/","Sport Boys - Wilstermann","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2016-2017/sport-boys-wilstermann-n7sY5YxP/","Asianodds","1.59","4.32","5.60","96.2%","Final result 1:0 (0:0, 1:0)","17 Sep  2017","19:00"
"1574805153-11590","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2016-2017/results/#/page/5/","Petrolero de Yacuiba - Nacional Potosi","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2016-2017/petrolero-de-yacuiba-nacional-potosi-2TEJm4ug/","Pinnacle","2.00","3.76","3.66","96.2%","Final result 2:2 (2:1, 0:1)","21 Apr  2017","19:00"
"1574805600-13483","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2016-2017/results/","The Strongest - Nacional Potosi","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2016-2017/the-strongest-nacional-potosi-WShJnBh8/","Unibet","1.25","5.10","8.50","89.8%","Final result 2:1 (1:0, 1:1)","04 Nov  2017","21:15"
"1574805301-12152","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2016-2017/results/#/page/4/","Guabira - Sport Boys","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2016-2017/guabira-sport-boys-GjwmkHGc/","Marathonbet","1.95","4.10","3.50","95.9%","Final result 3:1 (2:0, 1:1)","15 Jun  2017","19:00"
"1574805046-11188","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2016-2017/results/#/page/5/","Sport Boys - Oriente Petrolero","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2016-2017/sport-boys-oriente-petrolero-pzsoICk8/","Bethard","2.85","3.25","2.20","89.8%","Final result 3:4 (0:4, 3:0)","03 Mar  2017","19:00"
"1574805558-13310","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2016-2017/results/#/page/2/","Bolivar - Guabira","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2016-2017/bolivar-guabira-jc9MTdnT/","Bethard","1.13","7.00","14.25","91.1%","Final result 3:0 (2:0, 1:0)","22 Oct  2017","00:00"
"1574805382-12519","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2016-2017/results/#/page/3/","Oriente Petrolero - U. Sucre","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2016-2017/oriente-petrolero-universitario-de-sucre-UPsC4Ue3/","Unibet","1.37","4.00","7.50","89.8%","Final result 1:0 (1:0, 0:0)","07 Aug  2017","19:00"
"1574805347-12350","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2016-2017/results/#/page/3/","Bolivar - Oriente Petrolero","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2016-2017/bolivar-oriente-petrolero-YV7tIR7b/","bet-at-home","1.14","6.12","11.16","88.5%","Final result 1:0 (0:0, 1:0)","29 Jun  2017","00:30"
"1574805326-12260","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2016-2017/results/#/page/3/","Nacional Potosi - The Strongest","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2016-2017/nacional-potosi-the-strongest-pWU3oZFM/","Marathonbet","2.38","3.52","2.96","96.0%","Final result 0:1 (0:0, 0:1)","22 Jun  2017","00:00"
"1574805509-13084","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2016-2017/results/#/page/2/","Oriente Petrolero - Guabira","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2016-2017/oriente-petrolero-guabira-f54JLslh/","18bet","1.77","3.70","4.30","93.7%","Final result 3:1 (0:1, 3:0)","28 Sep  2017","00:30"
"1574805415-12662","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2016-2017/results/#/page/3/","Real Potosi - Bolivar","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2016-2017/real-potosi-bolivar-bJE1FoAL/","Pinnacle","4.24","3.89","1.83","96.2%","Final result 2:3 (0:1, 2:2)","20 Aug  2017","19:00"
"1574805537-13218","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2016-2017/results/#/page/2/","Sport Boys - Oriente Petrolero","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2016-2017/sport-boys-oriente-petrolero-YePhzs3o/","bet365","2.60","3.40","2.60","94.0%","Final result 1:1 (1:0, 0:1)","15 Oct  2017","23:30"
"1574805303-12163","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2016-2017/results/#/page/4/","Wilstermann - The Strongest","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2016-2017/wilstermann-the-strongest-x6RemeoA/","Coolbet","2.95","3.50","2.12","91.2%","Final result 1:1 (0:0, 1:1)","15 Jun  2017","21:15"
"1574805658-13763","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2016-2017/results/","Real Potosi - Sport Boys","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2016-2017/real-potosi-sport-boys-2iq765qs/","bet365","1.36","5.00","7.50","93.6%","Final result 2:1 (1:1, 1:0)","26 Nov  2017","23:30"
"1574805312-12203","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2016-2017/results/#/page/4/","Guabira - San Jose","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2016-2017/guabira-san-jose-lMINOxPD/","William Hill","1.70","3.80","4.00","90.8%","Final result 2:0 (2:0, 0:0)","18 Jun  2017","19:00"
"1574805296-12139","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2016-2017/results/#/page/4/","Oriente Petrolero - San Jose","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2016-2017/oriente-petrolero-san-jose-2mZrjc1i/","Coolbet","1.50","4.00","5.50","91.0%","Final result 4:1 (2:0, 2:1)","15 Jun  2017","00:30"
"1574804601-9794","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2016-2017/results/#/page/8/","Wilstermann - The Strongest","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2016-2017/wilstermann-the-strongest-dp5qWBia/","bwin","1.91","3.30","3.50","89.9%","Final result 0:3 (0:2, 0:1)","11 Sep  2016","21:15"
"1574805335-12301","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2016-2017/results/#/page/3/","U. Sucre - Bolivar","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2016-2017/universitario-de-sucre-bolivar-dpsC2n8B/","18bet","3.80","3.80","1.72","90.3%","Final result 0:2 (0:2, 0:0)","25 Jun  2017","19:00"
"1574804553-9617","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2016-2017/results/#/page/8/","Bolivar - U. Sucre","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2016-2017/bolivar-universitario-de-sucre-QHSF7y9s/","Unibet","1.60","4.00","4.75","92.1%","Final result 4:2 (1:1, 3:1)","14 Aug  2016","00:00"
"1574805570-13367","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2016-2017/results/#/page/2/","Sport Boys - Petrolero de Yacuiba","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2016-2017/sport-boys-petrolero-de-yacuiba-2ywunv2c/","Unibet","1.67","3.45","4.50","90.0%","Final result 1:4 (0:2, 1:2)","22 Oct  2017","23:30"
"1574805265-12020","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2016-2017/results/#/page/4/","Oriente Petrolero - Sport Boys","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2016-2017/oriente-petrolero-sport-boys-jiba5T6e/","Marathonbet","1.59","4.33","5.50","96.0%","Final result 1:1 (0:0, 1:1)","28 May  2017","23:30"
"1574805561-13329","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2016-2017/results/#/page/2/","Wilstermann - U. Sucre","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2016-2017/wilstermann-universitario-de-sucre-8xdlPGfp/","William Hill","1.44","4.33","5.50","90.3%","Final result 3:0 (0:0, 3:0)","22 Oct  2017","19:00"
"1574805391-12558","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2016-2017/results/#/page/3/","Guabira - Sport Boys","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2016-2017/guabira-sport-boys-KEzP1SuM/","18bet","1.88","3.70","3.70","93.2%","Final result 0:2 (0:2, 0:0)","12 Aug  2017","19:00"
"1574805619-13572","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2016-2017/results/","Guabira - Blooming","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2016-2017/guabira-blooming-MJn3xRU0/","Marathonbet","2.78","3.52","2.51","95.9%","Final result 0:0 (0:0, 0:0)","12 Nov  2017","19:00"
"1574804951-10871","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2016-2017/results/#/page/6/","Sport Boys - Bolivar","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2016-2017/sport-boys-bolivar-xYRKWc00/","William Hill","3.00","3.10","2.25","90.9%","Final result 3:2 (2:1, 1:1)","21 Dec  2016","19:30"
"1574804880-10652","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2016-2017/results/#/page/6/","Real Potosi - The Strongest","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2016-2017/real-potosi-the-strongest-KGBk4HKu/","Pinnacle","2.97","3.57","2.36","96.1%","Final result 0:2 (0:1, 0:1)","04 Dec  2016","21:15"
"1574805624-13591","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2016-2017/results/","Nacional Potosi - Wilstermann","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2016-2017/nacional-potosi-wilstermann-UqjBz5aD/","1xBet","2.62","3.70","2.58","96.2%","Final result 2:0 (1:0, 1:0)","12 Nov  2017","21:15"
"1574805267-12029","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2016-2017/results/#/page/4/","U. Sucre - Sport Boys","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2016-2017/universitario-de-sucre-sport-boys-h4ScW2AI/","Bethard","1.57","3.85","4.55","89.6%","Final result 1:3 (1:1, 0:2)","01 Jun  2017","00:00"
"1574805168-11646","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2016-2017/results/#/page/4/","Oriente Petrolero - U. Sucre","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2016-2017/oriente-petrolero-universitario-de-sucre-W86zpMvI/","Bethard","1.59","3.70","4.65","89.7%","Final result 1:0 (0:0, 1:0)","23 Apr  2017","21:15"
"1574805377-12490","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2016-2017/results/#/page/3/","Wilstermann - Guabira","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2016-2017/wilstermann-guabira-CjvTs7lj/","Bethard","1.40","4.35","5.85","89.7%","Final result 3:0 (1:0, 2:0)","05 Aug  2017","00:00"
"1574804904-10713","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2016-2017/results/#/page/6/","San Jose - Blooming","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2016-2017/san-jose-blooming-tYYDHRfd/","Unibet","1.65","4.00","4.40","92.3%","Final result 1:0 (0:0, 1:0)","08 Dec  2016","22:00"
"1574805684-13886","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2016-2017/results/","Sport Boys - Blooming","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2016-2017/sport-boys-blooming-fo8pKODt/","Unibet","3.05","3.25","2.10","89.9%","Final result 1:1 (0:0, 1:1)","07 Dec  2017","21:00"
"1574805305-12175","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2016-2017/results/#/page/4/","Nacional Potosi - Real Potosi","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2016-2017/nacional-potosi-real-potosi-bFSilyW3/","Coolbet","1.80","3.75","3.60","90.9%","Final result 3:0 (2:0, 1:0)","15 Jun  2017","23:30"
"1574805187-11714","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2016-2017/results/#/page/4/","The Strongest - Petrolero de Yacuiba","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2016-2017/the-strongest-petrolero-de-yacuiba-AFVeAwAK/","18bet","1.16","7.25","14.00","93.3%","Final result 5:1 (1:0, 4:1)","30 Apr  2017","21:15"
"1574805033-11141","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2016-2017/results/#/page/5/","Blooming - Nacional Potosi","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2016-2017/blooming-nacional-potosi-zabmFMso/","William Hill","1.70","3.80","4.00","90.8%","Final result 2:0 (2:0, 0:0)","23 Feb  2017","00:30"
"1574805301-12145","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2016-2017/results/#/page/4/","Guabira - Sport Boys","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2016-2017/guabira-sport-boys-GjwmkHGc/","18bet","1.89","3.60","3.70","92.8%","Final result 3:1 (2:0, 1:1)","15 Jun  2017","19:00"
"1574804635-9897","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2016-2017/results/#/page/8/","Bolivar - Nacional Potosi","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2016-2017/bolivar-nacional-potosi-2NqAHCx6/","Unibet","1.22","6.00","10.00","92.1%","Final result 4:2 (2:2, 2:0)","21 Sep  2016","19:00"
"1574805475-12933","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2016-2017/results/#/page/2/","Sport Boys - Wilstermann","https://www.oddsportal.com/soccer/bolivia/liga-de-futbol-prof-2016-2017/sport-boys-wilstermann-n7sY5YxP/","bet-at-home","1.52","3.81","4.80","88.6%","Final result 1:0 (0:0, 1:0)","17 Sep  2017","19:00"
